id,release_date,movie,production_budget,domestic_gross,worldwide_gross,year_x,studio_bom,domestic_gross_y,foreign_gross_bom,year_y,movie_clean,profit,ROI,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,main_genres,clean_title
58,2012-06-22,to rome with love,21500000.0,16684352.0,73284352.0,2012,SPC,16700000.0,56600000.0,2012.0,to rome with love,51784352.0,2.408574511627907,tt1859650,To Rome with Love,To Rome with Love,2012,112,"Comedy,Music,Romance",6.3,79381,Comedy,to rome with love
59,2012-11-16,silver linings playbook,21000000.0,132092958.0,236392958.0,2012,Wein.,132100000.0,104300000.0,2012.0,silver linings playbook,215392958.0,10.256807523809524,tt1045658,Silver Linings Playbook,Silver Linings Playbook,2012,122,"Comedy,Drama,Romance",7.7,621018,Comedy,silver linings playbook
60,2018-04-06,blockers,21000000.0,60311495.0,94011495.0,2018,Uni.,60300000.0,33700000.0,2018.0,blockers,73011495.0,3.476737857142857,tt2531344,Blockers,Blockers,2018,102,Comedy,6.2,57142,Comedy,blockers
61,2019-04-05,pet sematary,21000000.0,54724696.0,,2019,unknown,,,,pet sematary,,,tt0837563,Pet Sematary,Pet Sematary,2019,101,"Horror,Mystery,Thriller",6.0,34472,Horror,pet sematary
61,1989-04-21,pet sematary,11500000.0,57469179.0,,1989,unknown,,,,pet sematary,,,tt0837563,Pet Sematary,Pet Sematary,2019,101,"Horror,Mystery,Thriller",6.0,34472,Horror,pet sematary
64,2010-04-16,death at a funeral,21000000.0,42739347.0,,2010,unknown,,,,death at a funeral,,,tt1321509,Death at a Funeral,Death at a Funeral,2010,92,Comedy,5.7,42042,Comedy,death at a funeral
53,2007-08-17,death at a funeral,20000000.0,8580428.0,,2007,unknown,,,,death at a funeral,,,tt1321509,Death at a Funeral,Death at a Funeral,2010,92,Comedy,5.7,42042,Comedy,death at a funeral
67,2010-11-05,for colored girls,21000000.0,37729698.0,37746998.0,2010,LGF,37700000.0,17300.0,2010.0,for colored girls,16746998.0,0.7974760952380953,tt1405500,For Colored Girls,For Colored Girls,2010,133,Drama,6.1,6728,Drama,for colored girls
69,2017-08-04,kidnap,21000000.0,30718107.0,,2017,unknown,,,,kidnap,,,tt1458169,Kidnap,Kidnap,2017,95,"Crime,Drama,Thriller",5.9,28898,Crime,kidnap
72,2011-12-09,tinker tailor soldier spy,21000000.0,24149393.0,,2011,unknown,,,,tinker tailor soldier spy,,,tt1340800,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy,2011,122,"Drama,Mystery,Thriller",7.1,174890,Drama,tinker tailor soldier spy
79,2011-05-06,the beaver,21000000.0,970816.0,7270816.0,2011,Sum.,971000.0,6300000.0,2011.0,the beaver,-13729184.0,-0.6537706666666667,tt1321860,The Beaver,The Beaver,2011,91,Drama,6.7,45173,Drama,the beaver
80,2017-02-24,bitter harvest,21000000.0,557241.0,,2017,unknown,,,,bitter harvest,,,tt3182620,Bitter Harvest,Bitter Harvest,2017,103,"Drama,Romance,War",6.1,3057,Drama,bitter harvest
81,1999-10-22,molly,21000000.0,17396.0,,1999,unknown,,,,molly,,,tt6522982,Molly,Molly,2017,91,"Action,Sci-Fi",4.6,726,Action,molly
82,2019-02-01,velvet buzzsaw,21000000.0,0.0,,2019,unknown,,,,velvet buzzsaw,,,tt7043012,Velvet Buzzsaw,Velvet Buzzsaw,2019,113,"Horror,Mystery,Thriller",5.7,40213,Horror,velvet buzzsaw
85,2006-08-11,pulse,20500000.0,20264436.0,,2006,unknown,,,,pulse,,,tt4161036,Pulse,Pulse,2017,84,"Drama,Fantasy,Sci-Fi",5.3,56,Drama,pulse
88,2019-03-22,us,20000000.0,175006930.0,,2019,unknown,,,,us,,,tt2708782,Us,Vi,2013,92,Drama,5.3,814,Drama,us
88,2019-03-22,us,20000000.0,175006930.0,,2019,unknown,,,,us,,,tt4862056,Us,Us,2015,75,Comedy,8.3,14,Comedy,us
88,2019-03-22,us,20000000.0,175006930.0,,2019,unknown,,,,us,,,tt6857112,Us,Us,2019,116,"Horror,Mystery,Thriller",7.1,102511,Horror,us
92,2016-12-09,la la land,20000000.0,151101803.0,446101803.0,2016,LG/S,151100000.0,295000000.0,2016.0,la la land,426101803.0,21.30509015,tt3783958,La La Land,La La Land,2016,128,"Comedy,Drama,Music",8.0,436070,Comedy,la la land
93,2013-07-19,the conjuring,20000000.0,137400141.0,319500141.0,2013,WB (NL),137400000.0,182100000.0,2013.0,the conjuring,299500141.0,14.97500705,tt1457767,The Conjuring,The Conjuring,2013,112,"Horror,Mystery,Thriller",7.5,397233,Horror,the conjuring
95,2017-11-17,wonder,20000000.0,132422809.0,305922809.0,2017,LGF,132400000.0,173500000.0,2017.0,wonder,285922809.0,14.29614045,tt2543472,Wonder,Wonder,2017,113,"Drama,Family",8.0,111632,Drama,wonder
98,2010-10-15,jackass 3d,20000000.0,117229692.0,,2010,unknown,,,,jackass 3d,,,tt1116184,Jackass 3D,Jackass 3D,2010,95,"Action,Comedy,Documentary",7.0,53289,Action,jackass 3d
99,2016-07-29,bad moms,20000000.0,113257297.0,183957297.0,2016,STX,113300000.0,70700000.0,2016.0,bad moms,163957297.0,8.19786485,tt4651520,Bad Moms,Bad Moms,2016,100,Comedy,6.2,100952,Comedy,bad moms
100,2019-01-18,glass,20000000.0,111035005.0,,2019,unknown,,,,glass,,,tt4598720,Glass,Glass,2016,71,"Drama,Mystery,Thriller",8.2,84,Drama,glass
100,2019-01-18,glass,20000000.0,111035005.0,,2019,unknown,,,,glass,,,tt5144236,Glass,Glass,2015,77,"Crime,Horror,Mystery",3.4,29,Crime,glass
100,2019-01-18,glass,20000000.0,111035005.0,,2019,unknown,,,,glass,,,tt6823368,Glass,Glass,2019,129,"Drama,Sci-Fi,Thriller",6.8,133793,Drama,glass
3,2014-07-02,tammy,20000000.0,84525432.0,100525432.0,2014,WB (NL),84500000.0,16000000.0,2014.0,tammy,80525432.0,4.0262716,tt2103254,Tammy,Tammy,2014,97,"Comedy,Romance",4.9,44345,Comedy,tammy
5,2011-11-16,the descendants,20000000.0,82624961.0,177324961.0,2011,FoxS,82600000.0,94700000.0,2011.0,the descendants,157324961.0,7.86624805,tt1033575,The Descendants,The Descendants,2011,115,"Comedy,Drama",7.3,223464,Comedy,the descendants
5,2011-11-16,the descendants,20000000.0,82624961.0,177324961.0,2011,FoxS,82600000.0,94700000.0,2011.0,the descendants,157324961.0,7.86624805,tt5838908,The Descendants,The Descendants,2015,80,Drama,7.5,12,Drama,the descendants
12,2009-04-24,obsessed,20000000.0,68261644.0,,2009,unknown,,,,obsessed,,,tt3303730,Obsessed,In-gan-jung-dok,2014,132,Drama,6.2,758,Drama,obsessed
15,2010-03-31,the last song,20000000.0,62950384.0,89050384.0,2010,BV,63000000.0,26100000.0,2010.0,the last song,69050384.0,3.4525192,tt1294226,The Last Song,The Last Song,2010,107,"Drama,Music,Romance",6.0,74914,Drama,the last song
16,2010-04-02,why did i get married too?,20000000.0,60095852.0,,2010,unknown,,,,why did i get married too?,,,tt1391137,Why Did I Get Married Too?,Why Did I Get Married Too?,2010,121,"Comedy,Drama,Romance",4.6,8653,Comedy,why did i get married too?
18,2013-10-18,12 years a slave,20000000.0,56671993.0,187771993.0,2013,FoxS,56700000.0,131100000.0,2013.0,12 years a slave,167771993.0,8.38859965,tt2024544,12 Years a Slave,12 Years a Slave,2013,134,"Biography,Drama,History",8.1,577301,Biography,12 years a slave
20,2016-06-03,me before you,20000000.0,56245075.0,208345075.0,2016,WB (NL),56200000.0,152100000.0,2016.0,me before you,188345075.0,9.41725375,tt2674426,Me Before You,Me Before You,2016,106,"Drama,Romance",7.4,174567,Drama,me before you
21,2019-02-08,what men want,20000000.0,54611903.0,,2019,unknown,,,,what men want,,,tt7634968,What Men Want,What Men Want,2019,117,"Comedy,Fantasy,Romance",4.9,10141,Comedy,what men want
22,2016-04-15,barbershop: the next cut,20000000.0,54030051.0,55030051.0,2016,WB (NL),54000000.0,1000000.0,2016.0,barbershop: the next cut,35030051.0,1.75150255,tt3628584,Barbershop: The Next Cut,Barbershop: The Next Cut,2016,111,"Comedy,Drama",5.9,13306,Comedy,barbershop: the next cut
24,2018-09-14,a simple favor,20000000.0,53548586.0,97648586.0,2018,LGF,53500000.0,44100000.0,2018.0,a simple favor,77648586.0,3.8824293,tt7040874,A Simple Favor,A Simple Favor,2018,117,"Comedy,Crime,Drama",6.9,83338,Comedy,a simple favor
25,2015-01-09,selma,20000000.0,52076908.0,66776908.0,2015,Par.,52100000.0,14700000.0,2014.0,selma,46776908.0,2.3388454,tt1020072,Selma,Selma,2014,128,"Biography,Drama,History",7.5,77633,Biography,selma
34,2015-11-06,spotlight,20000000.0,45055776.0,98255776.0,2015,ORF,45100000.0,53200000.0,2015.0,spotlight,78255776.0,3.9127888,tt1895587,Spotlight,Spotlight,2015,129,"Crime,Drama",8.1,365110,Crime,spotlight
34,2015-11-06,spotlight,20000000.0,45055776.0,98255776.0,2015,ORF,45100000.0,53200000.0,2015.0,spotlight,78255776.0,3.9127888,tt7785302,Spotlight,Spotlight,2015,99,Drama,8.0,12,Drama,spotlight
35,2018-03-30,acrimony,20000000.0,43549096.0,,2018,unknown,,,,acrimony,,,tt6063050,Acrimony,Acrimony,2018,120,"Drama,Romance,Thriller",5.7,6119,Drama,acrimony
36,2015-06-26,max,20000000.0,42656255.0,,2015,unknown,,,,max,,,tt2390281,Max,Max,2012,83,Comedy,5.1,248,Comedy,max
36,2015-06-26,max,20000000.0,42656255.0,,2015,unknown,,,,max,,,tt3369806,Max,Max,2015,111,"Adventure,Drama,Family",6.8,23976,Adventure,max
38,2009-07-24,orphan,20000000.0,41596251.0,,2009,unknown,,,,orphan,,,tt4746516,Orphan,Orpheline,2016,111,Drama,6.1,584,Drama,orphan
39,2017-11-17,the star,20000000.0,40847995.0,62847995.0,2017,Sony,40900000.0,22000000.0,2017.0,the star,42847995.0,2.14239975,tt4587656,The Star,The Star,2017,86,"Adventure,Animation,Comedy",6.1,5159,Adventure,the star
43,2016-07-27,nerve,20000000.0,38583626.0,85283626.0,2016,LGF,38600000.0,46700000.0,2016.0,nerve,65283626.0,3.2641813,tt1772317,Nerve,Nerve,2011,83,"Comedy,Drama",6.8,88,Comedy,nerve
43,2016-07-27,nerve,20000000.0,38583626.0,85283626.0,2016,LGF,38600000.0,46700000.0,2016.0,nerve,65283626.0,3.2641813,tt2495778,Nerve,Nerve,2013,86,"Drama,Mystery,Thriller",4.6,118,Drama,nerve
43,2016-07-27,nerve,20000000.0,38583626.0,85283626.0,2016,LGF,38600000.0,46700000.0,2016.0,nerve,65283626.0,3.2641813,tt3531824,Nerve,Nerve,2016,96,"Action,Adventure,Crime",6.5,102782,Action,nerve
43,2016-07-27,nerve,20000000.0,38583626.0,85283626.0,2016,LGF,38600000.0,46700000.0,2016.0,nerve,65283626.0,3.2641813,tt5324464,Nerve,Nerve,2015,62,"Documentary,History",6.2,6,Documentary,nerve
48,2016-02-19,risen,20000000.0,36880033.0,46080033.0,2016,Sony,36900000.0,9200000.0,2016.0,risen,26080033.0,1.30400165,tt0850709,Risen,Risen,2010,121,"Biography,Drama",5.3,182,Biography,risen
48,2016-02-19,risen,20000000.0,36880033.0,46080033.0,2016,Sony,36900000.0,9200000.0,2016.0,risen,26080033.0,1.30400165,tt3231054,Risen,Risen,2016,107,"Action,Adventure,Drama",6.3,22813,Action,risen
49,2010-08-18,vampires suck,20000000.0,36661504.0,80561504.0,2010,Fox,36700000.0,43900000.0,2010.0,vampires suck,60561504.0,3.0280752,tt1666186,Vampires Suck,Vampires Suck,2010,82,Comedy,3.4,43984,Comedy,vampires suck
50,1979-12-21,the black hole,20000000.0,35841901.0,,1979,unknown,,,,the black hole,,,tt1877707,The Black Hole,Mind's Eye,2016,111,"Sci-Fi,Thriller",2.8,346,Sci-Fi,the black hole
51,2010-09-01,the american,20000000.0,35606376.0,67906375.0,2010,Focus,35600000.0,32299999.0,2010.0,the american,47906375.0,2.39531875,tt1440728,The American,The American,2010,105,"Crime,Drama,Thriller",6.3,86863,Crime,the american
53,2011-11-04,a very harold & kumar 3d christmas,20000000.0,35061031.0,35387031.0,2011,WB,35100000.0,326000.0,2011.0,a very harold & kumar 3d christmas,15387031.0,0.76935155,tt1268799,A Very Harold & Kumar 3D Christmas,A Very Harold & Kumar 3D Christmas,2011,90,"Adventure,Comedy",6.3,62151,Adventure,a very harold & kumar 3d christmas
55,2013-01-04,texas chainsaw 3d,20000000.0,34341945.0,47241945.0,2013,LGF,34300000.0,12900000.0,2013.0,texas chainsaw 3d,27241945.0,1.36209725,tt1572315,Texas Chainsaw 3D,Texas Chainsaw 3D,2013,92,"Horror,Thriller",4.8,41784,Horror,texas chainsaw 3d
57,2014-09-19,this is where i leave you,20000000.0,34296320.0,41296320.0,2014,WB,34300000.0,7000000.0,2014.0,this is where i leave you,21296320.0,1.064816,tt1371150,This Is Where I Leave You,This Is Where I Leave You,2014,103,"Comedy,Drama",6.6,65202,Comedy,this is where i leave you
60,1995-10-27,copycat,20000000.0,32051917.0,,1995,unknown,,,,copycat,,,tt2236686,Copycat,Copycat,2016,90,Comedy,5.1,157,Comedy,copycat
62,2010-03-12,she's out of my league,20000000.0,32010860.0,49810860.0,2010,Par.,32000000.0,17800000.0,2010.0,she's out of my league,29810860.0,1.490543,tt0815236,She's Out of My League,She's Out of My League,2010,104,"Comedy,Romance",6.4,117245,Comedy,she's out of my league
63,2008-11-26,milk,20000000.0,31841299.0,,2008,unknown,,,,milk,,,tt4418698,Milk,Milk,2015,91,"Documentary,Family",7.2,14,Documentary,milk
65,2011-08-31,the debt,20000000.0,31177548.0,45677548.0,2011,Focus,31200000.0,14500000.0,2011.0,the debt,25677548.0,1.2838774,tt1226753,The Debt,The Debt,2010,113,"Drama,Thriller",6.9,61046,Drama,the debt
65,2011-08-31,the debt,20000000.0,31177548.0,45677548.0,2011,Focus,31200000.0,14500000.0,2011.0,the debt,25677548.0,1.2838774,tt2698966,The Debt,Oliver's Deal,2015,99,"Drama,Mystery,Thriller",6.1,624,Drama,the debt
76,2013-08-23,the world's end,20000000.0,26004851.0,46104851.0,2013,Focus,26000000.0,20100000.0,2013.0,the world's end,26104851.0,1.30524255,tt1213663,The World's End,The World's End,2013,109,"Action,Comedy,Sci-Fi",7.0,235308,Action,the world's end
78,2010-09-24,you again,20000000.0,25702053.0,32002053.0,2010,BV,25700000.0,6300000.0,2010.0,you again,12002053.0,0.60010265,tt1414382,You Again,You Again,2010,105,"Comedy,Family,Romance",5.8,46690,Comedy,you again
81,2018-12-25,on the basis of sex,20000000.0,24622687.0,38222687.0,2018,Focus,24600000.0,13600000.0,2018.0,on the basis of sex,18222687.0,0.91113435,tt4669788,On the Basis of Sex,On the Basis of Sex,2018,120,"Biography,Drama",6.9,12083,Biography,on the basis of sex
82,2014-02-14,endless love,20000000.0,23438250.0,,2014,unknown,,,,endless love,,,tt2318092,Endless Love,Endless Love,2014,104,"Drama,Romance",6.3,37869,Drama,endless love
83,2006-09-08,the covenant,20000000.0,23364784.0,,2006,unknown,,,,the covenant,,,tt3296724,The Covenant,The Covenant,2013,99,Musical,6.2,5,Musical,the covenant
83,2006-09-08,the covenant,20000000.0,23364784.0,,2006,unknown,,,,the covenant,,,tt5607782,The Covenant,The Covenant,2017,90,Horror,5.2,1359,Horror,the covenant
84,2011-07-01,monte carlo,20000000.0,23186769.0,39686769.0,2011,Fox,23200000.0,16500000.0,2011.0,monte carlo,19686769.0,0.98433845,tt1067774,Monte Carlo,Monte Carlo,2011,109,"Adventure,Comedy,Family",5.8,38731,Adventure,monte carlo
87,2017-06-16,rough night,20000000.0,22105643.0,47305643.0,2017,Sony,22100000.0,25200000.0,2017.0,rough night,27305643.0,1.36528215,tt4799050,Rough Night,Rough Night,2017,101,"Comedy,Crime,Thriller",5.2,39447,Comedy,rough night
88,1998-12-04,psycho,20000000.0,21541218.0,,1998,unknown,,,,psycho,,,tt3000390,Psycho,Psycho,2013,86,Thriller,5.2,35,Thriller,psycho
91,2009-08-21,shorts,20000000.0,20919166.0,,2009,unknown,,,,shorts,,,tt3257168,Shorts,Shorts,2013,95,Drama,6.5,408,Drama,shorts
92,1998-10-30,vampires,20000000.0,20268825.0,,1998,unknown,,,,vampires,,,tt1500906,Vampires,Vampires,2010,88,"Comedy,Fantasy,Horror",6.2,851,Comedy,vampires
94,2015-11-20,secret in their eyes,20000000.0,20180155.0,,2015,unknown,,,,secret in their eyes,,,tt1741273,Secret in Their Eyes,Secret in Their Eyes,2015,111,"Crime,Drama,Mystery",6.3,37455,Crime,secret in their eyes
99,1981-07-31,under the rainbow,20000000.0,18826490.0,,1981,unknown,,,,under the rainbow,,,tt2241691,Under the Rainbow,Au bout du conte,2013,112,"Comedy,Drama,Romance",5.9,1174,Comedy,under the rainbow
99,1981-07-31,under the rainbow,20000000.0,18826490.0,,1981,unknown,,,,under the rainbow,,,tt4670270,Under the Rainbow,Under the Rainbow,2015,75,Horror,6.2,8,Horror,under the rainbow
16,2004-09-03,paparazzi,20000000.0,15712072.0,,2004,unknown,,,,paparazzi,,,tt5303564,Paparazzi,Paparazzi,2015,110,"Action,Drama,Romance",5.9,30,Action,paparazzi
22,2012-04-13,lockout,20000000.0,14326865.0,32226865.0,2012,FD,14300000.0,17900000.0,2012.0,lockout,12226865.0,0.61134325,tt1592525,Lockout,Lockout,2012,95,"Action,Sci-Fi,Thriller",6.1,89554,Action,lockout
24,2011-09-30,what's your number?,20000000.0,14011084.0,30411083.0,2011,Fox,14000000.0,16399999.0,2011.0,what's your number?,10411083.0,0.52055415,tt0770703,What's Your Number?,What's Your Number?,2011,106,"Comedy,Romance",6.1,67922,Comedy,what's your number?
27,2015-10-30,burnt,20000000.0,13651946.0,36651946.0,2015,Wein.,13700000.0,23000000.0,2015.0,burnt,16651946.0,0.8325973,tt2503944,Burnt,Burnt,2015,101,"Comedy,Drama",6.6,95988,Comedy,burnt
33,2016-02-26,triple 9,20000000.0,12639297.0,23139297.0,2016,ORF,12600000.0,10500000.0,2016.0,triple 9,3139297.0,0.15696485,tt1712261,Triple 9,Triple 9,2016,115,"Crime,Thriller",6.3,60369,Crime,triple 9
34,2016-09-02,the light between oceans,20000000.0,12545979.0,25945979.0,2016,BV,12500000.0,13400000.0,2016.0,the light between oceans,5945979.0,0.29729895,tt2547584,The Light Between Oceans,The Light Between Oceans,2016,133,"Drama,Romance",7.2,46247,Drama,the light between oceans
38,2010-10-01,let me in,20000000.0,12134935.0,24134935.0,2010,Over.,12100000.0,12000000.0,2010.0,let me in,4134935.0,0.20674675,tt1228987,Let Me In,Let Me In,2010,116,"Drama,Fantasy,Horror",7.1,107012,Drama,let me in
38,2010-10-01,let me in,20000000.0,12134935.0,24134935.0,2010,Over.,12100000.0,12000000.0,2010.0,let me in,4134935.0,0.20674675,tt7122852,Let Me In,Let Me In,2017,74,Horror,5.1,7,Horror,let me in
47,2016-06-03,popstar: never stop never stopping,20000000.0,9496130.0,,2016,unknown,,,,popstar: never stop never stopping,,,tt3960412,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,2016,87,"Comedy,Music",6.7,47278,Comedy,popstar: never stop never stopping
48,2017-10-27,thank you for your service,20000000.0,9479390.0,,2017,unknown,,,,thank you for your service,,,tt2352196,Thank You for Your Service,Thank You for Your Service,2015,88,"Documentary,Drama",7.7,74,Documentary,thank you for your service
48,2017-10-27,thank you for your service,20000000.0,9479390.0,,2017,unknown,,,,thank you for your service,,,tt2776878,Thank You for Your Service,Thank You for Your Service,2017,109,"Biography,Drama,War",6.5,10006,Biography,thank you for your service
49,2009-12-04,everybody's fine,20000000.0,9208876.0,,2009,unknown,,,,everybody's fine,,,tt5328352,Everybody's Fine,Everybody's Fine,2016,105,Drama,5.9,62,Drama,everybody's fine
51,2013-09-20,battle of the year,20000000.0,8888355.0,16588355.0,2013,SGem,8900000.0,7700000.0,2013.0,battle of the year,-3411645.0,-0.17058225,tt1532958,Battle of the Year,Battle of the Year,2013,110,"Drama,Music",5.1,8769,Drama,battle of the year
54,2005-09-09,the man,20000000.0,8330720.0,,2005,unknown,,,,the man,,,tt1740683,The Man,Mesteren,2017,94,Drama,6.3,513,Drama,the man
56,2014-12-12,inherent vice,20000000.0,8110975.0,14710975.0,2014,WB,8100000.0,6600000.0,2014.0,inherent vice,-5289025.0,-0.26445125,tt1791528,Inherent Vice,Inherent Vice,2014,148,"Comedy,Crime,Drama",6.7,83346,Comedy,inherent vice
58,2013-10-11,machete kills,20000000.0,8008161.0,15008161.0,2013,ORF,8000000.0,7000000.0,2013.0,machete kills,-4991839.0,-0.24959195,tt2002718,Machete Kills,Machete Kills,2013,107,"Action,Crime,Sci-Fi",5.6,69968,Action,machete kills
65,2015-04-24,little boy,20000000.0,6485961.0,,2015,unknown,,,,little boy,,,tt1810683,Little Boy,Little Boy,2015,106,"Drama,History,War",7.4,20945,Drama,little boy
67,2012-10-26,chasing mavericks,20000000.0,6002756.0,6003356.0,2012,Fox,6000000.0,600.0,2012.0,chasing mavericks,-13996644.0,-0.6998322,tt1629757,Chasing Mavericks,Chasing Mavericks,2012,116,"Biography,Drama,Sport",7.2,28994,Biography,chasing mavericks
68,2014-12-31,a most violent year,20000000.0,5749134.0,12049134.0,2014,A24,5700000.0,6300000.0,2014.0,a most violent year,-7950866.0,-0.3975433,tt2937898,A Most Violent Year,A Most Violent Year,2014,125,"Crime,Drama,Thriller",7.0,60165,Crime,a most violent year
69,2011-11-23,a dangerous method,20000000.0,5702083.0,27502083.0,2011,SPC,5700000.0,21800000.0,2011.0,a dangerous method,7502083.0,0.37510415,tt1571222,A Dangerous Method,A Dangerous Method,2011,99,"Biography,Drama,Romance",6.4,93259,Biography,a dangerous method
74,2016-08-26,hands of stone,20000000.0,4712792.0,,2016,unknown,,,,hands of stone,,,tt1781827,Hands of Stone,Hands of Stone,2016,111,"Action,Biography,Drama",6.6,12851,Action,hands of stone
78,2012-09-07,the cold light of day,20000000.0,3763583.0,16863583.0,2012,LG/S,3800000.0,13100000.0,2012.0,the cold light of day,-3136417.0,-0.15682085,tt1366365,The Cold Light of Day,The Cold Light of Day,2012,93,"Action,Thriller",4.9,33039,Action,the cold light of day
